FECDETALLE,CODIGO_SAP,TALLA,COLORES,MODELO,TIPO,PROM_FLG_DEPARTAMENTO_1_4_U3M_M2,TOT_PRECIO_CDESC_M0,TOT_PRECIO_M0,PROM_FLG_SUBCANAL_1_1_U3M_M1,PROM_FLG_DEPARTAMENTO_1_4_U3M_M1,PROM_FLG_SUBCANAL_1_1_U3M_M2,CLASS
201711,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,283.2,590.04,596.943,114,418.9,84,566
201712,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,418.9,606.6574,614.9764,101,395.3,114,970
201801,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,395.3,139.2602,142.0922,99,424.8,101,613
201802,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,424.8,220.24477,224.25677,125,468.0666667,99,994
201803,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,468.0666667,232.251,237.561,150,591.9666667,125,1523
201804,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,591.9666667,382.4251,382.9371,156,479.8666667,150,213
201805,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,479.8666667,680.323,682.883,124,359.9,156,1371
201806,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,359.9,599.18144,603.78944,134,425.98,124,2943
201807,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,425.98,606.49162,607.32362,129,514.48,134,468
201808,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,514.48,635.15218,636.81618,113,487.08,129,502
201809,10CLPY-2000LL0-SC100,L,PIEL,PTY,CPT,487.08,37.89,37.89,74,311,113,3
201501,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,,57.97027,55.56,,,,155
201502,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,,47.04,49,,,,77
201503,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,,139.45727,138.86,,,,260
201504,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,,147.79896,152.35596,,,,713
201505,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,,139.748,150.38,58,367.5,,98
201506,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,367.5,167.99598,181.05798,51,249.9,58,242
201507,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,249.9,324.3311,357.31,104,352.8,51,193
201508,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,352.8,267.384,291.97,141,421.4,104,584
201509,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,421.4,438.87922,465.19412,143,434.9,141,295
201510,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,434.9,515.144,540.51,81,281.1,143,389
201511,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,281.1,526.71617,565.21,60,246.6,81,378
201512,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,246.6,347.40371,408.61,67,270,60,350
201601,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,270,161.50098,162.36,90,313.2,67,87
201602,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,313.2,151.324,159.69,115,329.4,90,141
201603,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,329.4,106.522,115.05,114,311.4,115,123
201604,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,311.4,123.394,128.09,97,289.8,114,142
201605,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,289.8,396.047,420.99,54,198,97,381
201606,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,198,534.242,540.673,69,297,54,370
201607,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,297,525.5658,529.3418,87,259.2,69,277
201608,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,259.2,440.8274,446.7864,111,248.4,87,698
201609,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,248.4,400.822,405.542,117,235.8666667,111,287
201610,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,235.8666667,378.84366,381.97066,118,302.2666667,117,290
201611,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,302.2666667,279.3566,281.7166,90,379.5666667,118,578
201612,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,379.5666667,198.1662,201.2932,92,477.9,90,213
201701,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,477.9,35.4,35.4,98,582.1333333,92,46
201702,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,582.1333333,107.3746,108.4366,133,621.4666667,98,150
201703,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,621.4666667,62.54,64.9,116,509.3666667,133,132
201704,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,509.3666667,181.17236,181.17236,124,566.4,116,97
201705,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,566.4,322.579,328.833,92,454.3,124,314
201706,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,454.3,733.75805,738.77305,78,348.1,92,492
201707,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,348.1,468.28093,473.11893,54,245.8333333,78,379
201708,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,245.8333333,499.75351,504.94551,54,247.8,54,327
201709,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,247.8,384.58919,389.60419,80,422.8333333,54,354
201710,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,422.8333333,436.53025,442.01725,96,369.7333333,80,446
201711,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,369.7333333,336.8238,339.4788,134,527.0666667,96,295
201712,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,527.0666667,320.52171,323.94371,129,469.3363733,134,223
201801,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,469.3363733,128.212,130.1,119,504.7363733,129,47
201802,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,504.7363733,157.20277,158.14677,135,542.10304,119,333
201803,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,542.10304,143.0332,146.6322,146,584.1,135,574
201804,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,584.1,248.22511,248.73711,149,595.9,146,120
201805,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,595.9,436.0394,437.5754,88,365.8,149,265
201806,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,365.8,535.67199,539.25599,86,389.4,88,1008
201807,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,389.4,354.20181,354.20181,73,312.7,86,200
201808,10CLPY-2000MM0-SC001,M,COGNAC,PTY,CPT,312.7,292.2852,293.1172,84,373.8,73,122
201501,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,,4.9,4.9,,,,12
201502,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,,4.9,4.9,,,,6
201503,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,,19.208,19.6,,,,114
201504,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,,19.6,19.6,,,,15
201505,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,,16.2,16.2,12,58.8,,10
201506,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,58.8,36.4151,37.93,9,44.1,12,46
201507,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,44.1,37.066,39.63,24,117.6,9,68
201508,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,117.6,25.7451,28.96,25,117.6,24,14
201509,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,117.6,64.196,68.46,23,111.4,25,88
201510,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,111.4,53.698,55.83,17,88,23,100
201511,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,88,15.768,16.2,27,140.4,17,36
201512,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,140.4,35.45163,39.76,30,158.4,27,26
201602,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,180,5.4,5.4,46,232.2,36,3
201604,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,232.2,43.46,46.86,37,189,46,37
201605,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,189,34.058,36.23,18,97.2,37,20
201606,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,97.2,44.9162,46.3322,13,72.9,18,126
201607,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,72.9,39.4882,40.4322,3,16.2,13,104
201608,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,16.2,40.356,41.3,20,89.1,3,126
201609,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,89.1,29.0281,29.5001,25,81,20,56
201610,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,81,46.256,47.2,17,54,25,109
201611,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,54,11.328,11.8,5,0,17,123
201612,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,0,40.828,41.3,13,76.7,5,102
201701,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,76.7,10.856,11.8,23,135.7,13,132
201702,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,135.7,11.8,11.8,38,212.4,23,36
201703,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,212.4,5.428,5.9,26,141.6,38,36
201704,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,141.6,5.9,5.9,42,236,26,6
201705,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,236,40.356,41.3,27,159.3,42,108
201706,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,159.3,34.928,35.4,38,224.2,27,124
201707,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,224.2,23.6,23.6,12,70.8,38,42
201708,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,70.8,16.756,17.7,14,82.6,12,39
201709,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,82.6,22.656,23.6,22,129.8,14,53
201710,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,129.8,23.128,23.6,42,247.8,22,96
201711,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,247.8,23.6,23.6,54,318.6,42,20
201712,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,318.6,5.9,5.9,34,200.6,54,2
201801,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,200.6,33.512,35.4,15,92.43333333,34,12
201802,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,92.43333333,34.161,35.4,13,68.83333333,15,92
201803,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,68.83333333,23.6,23.6,20,108.1666667,13,34
201804,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,108.1666667,12.8,12.8,19,102.2666667,20,12
201805,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,102.2666667,19.2,19.2,9,55.06666667,19,13
201806,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,55.06666667,31.488,32,22,132.5533333,9,194
201807,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,132.5533333,74.4202,74.9322,30,175.82,22,106
201808,10CLPY-2000MM0-SC002,M,CHAMPAGNE,PTY,CPT,175.82,12.8,12.8,32,189.62,30,7
201501,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,,4.508,4.9,,,,1
201502,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,,4.9,4.9,,,,6
201503,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,,38.171,39.2,,,,150
201504,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,,69.014,71.93,,,,75
201505,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,,124.0602,134.35,1,0,,121
201506,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,0,193.3111,214.66,3,14.7,1,118
201507,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,14.7,106.922,117.15,27,39.2,3,164
201508,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,39.2,116.3691,126.25,43,68.6,27,142
201509,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,68.6,100.56,108.09,47,62.4,43,162
201510,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,62.4,108.78,118.98,27,47.4,47,40
201511,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,47.4,54.91797,70.29,14,18,27,49
201512,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,18,101.0775,138.84,12,14.4,14,45
201601,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,14.4,38.19,43.29,14,21.6,12,9
201602,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,21.6,16.2,16.2,16,54,14,18
201603,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,54,26.266,28.83,19,79.2,16,75
201604,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,79.2,47.304,48.6,12,57.6,19,99
201605,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,57.6,268.586,293.99,8,25.2,12,110
201606,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,25.2,178.6154,183.3354,3,5.4,8,224
201607,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,5.4,178.565,179.981,27,27,3,114
201608,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,27,200.9956,203.8276,58,59.4,27,236
201609,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,59.4,158.146,159.09,75,89.4,58,140
201610,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,89.4,205.85838,207.09738,55,67.8,75,89
201611,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,67.8,106.5829,109.4149,25,47.2,55,68
201612,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,47.2,78.3228,79.7388,11,23.6,25,67
201701,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,23.6,35.1422,35.1422,14,59,11,12
201702,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,59,29.205,29.5,29,102.2666667,14,21
201703,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,102.2666667,28.52711,28.52711,31,90.46666667,29,9
201704,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,90.46666667,60.64406,60.64406,27,66.86666667,31,33
201705,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,66.86666667,167.8101,170.9371,12,27.53333333,27,111
201706,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,27.53333333,178.86685,180.28285,13,57.03333333,12,104
201707,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,57.03333333,183.92,186.752,13,57.03333333,13,108
201708,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,57.03333333,135.66974,137.08574,16,70.8,13,55
201709,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,70.8,113.26297,117.03897,21,68.83333333,16,67
201710,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,68.83333333,138.83379,139.12879,36,106.2,21,74
201711,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,106.2,76.53814,78.24914,41,100.3,36,93
201712,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,100.3,94.073,95.961,37,72.76666667,41,105
201801,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,72.76666667,33.984,35.4,27,59,37,20
201802,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,59,51.6422,52.2322,32,92.43333333,27,37
201803,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,92.43333333,58.233,59,34,104.2333333,32,44
201804,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,104.2333333,50.188,50.7,33,68.83333333,34,38
201805,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,68.83333333,130.7024,131.2144,21,17.7,33,79
201806,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,17.7,122.05065,122.56265,24,40.71,21,64
201807,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,40.71,144.05026,144.56226,19,52.51,24,64
201808,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,52.51,166.8652,167.3772,20,85.01,19,69
201809,10CLPY-2000MM0-SC003,M,HUMO,PTY,CPT,85.01,12.63,12.63,13,75.8,20,1
201501,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,,33.28786,42.59,,,,10
201502,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,,41.06854,32.72,,,,65
201503,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,,70.22354,62.12,,,,266
201504,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,,135.39347,137.22,,,,148
201505,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,,201.3722,221.43,7,29.4,,229
201506,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,29.4,183.074,198.24,14,36.75,7,230
201507,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,36.75,353.1391,389.95,76,132.3,14,317
201508,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,132.3,318.3115,352.01,103,212.3333333,76,639
201509,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,212.3333333,200.0462,218.27,122,314.6333333,103,157
201510,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,314.6333333,245.5922,272.45,79,277.0333333,122,184
201511,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,277.0333333,205.27398,235.5,78,306,79,149
201512,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,306,167.65217,216.36,98,280.8,78,217
201601,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,280.8,21.6,21.6,95,264.6,98,39
201602,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,264.6,31.968,32.4,99,257.4,95,47
201603,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,257.4,31.104,32.4,63,208.8,99,132
201604,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,208.8,68.602,72.03,47,176.4,63,384
201605,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,176.4,252.257,273.8,27,113.4,47,345
201606,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,113.4,330.5438,338.3908,28,129.6,27,472
201607,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,129.6,270.3828,272.2708,66,118.8,28,217
201608,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,118.8,246.6852,250.9332,99,108,66,471
201609,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,108,186.1313,191.3233,124,190.2,99,128
201610,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,190.2,236.3853,239.0403,108,228.5666667,124,185
201611,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,228.5666667,166.09428,169.39828,67,296.9666667,108,313
201612,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,296.9666667,96.3052,99.4322,73,373.6666667,67,147
201701,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,373.6666667,57.2644,57.2644,62,381.5333333,73,45
201702,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,381.5333333,62.8694,63.1644,77,357.9333333,62,39
201703,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,357.9333333,50.3442,52.2322,55,216.3333333,77,67
201704,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,216.3333333,67.93308,68.40508,66,306.8,55,184
201705,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,306.8,355.13372,359.02772,60,277.3,66,395
201706,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,277.3,475.75097,480.94297,54,259.6,60,444
201707,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,259.6,410.29811,416.72911,36,159.3,54,465
201708,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,159.3,394.60023,398.37623,28,141.6,36,280
201709,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,141.6,179.72397,183.49997,67,348.1,28,222
201710,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,348.1,224.29744,226.00844,111,515.2666667,67,212
201711,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,515.2666667,148.12457,149.83557,129,562.4666667,111,199
201712,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,562.4666667,124.84417,127.97117,102,351.6363733,129,194
201801,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,351.6363733,127.6612,130.4932,66,213.9697067,102,165
201802,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,213.9697067,91.4254,92.6644,86,288.70304,66,156
201803,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,288.70304,96.7772,99.4322,85,332.3666667,86,240
201804,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,332.3666667,125.3456,125.8576,83,314.6666667,85,45
201805,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,314.6666667,270.3138,271.8498,54,186.8333333,83,189
201806,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,186.8333333,290.16223,292.21023,60,263.14,54,773
201807,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,263.14,266.16248,267.69848,65,310.34,60,238
201808,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,310.34,236.6532,237.1652,62,338.44,65,127
201809,10CLPY-2000MM0-SC004,M,GRAFITO,PTY,CPT,338.44,25.26,25.26,67,330.2,62,2
201501,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,,379.00148,350.11,,,,463
201502,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,,294.47958,261.21905,,,,423
201503,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,,519.46071,472.6922,,,,1967
201504,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,,758.21407,746.05,,,,1738
201505,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,,1260.1345,1390.7203,178,352.8,,550
201506,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,352.8,2502.13509,2798.15,177,352.8,178,1865
201507,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,352.8,3098.25562,3474.52,255,612.5,177,2750
201508,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,612.5,2485.45278,2777.38,312,731.7333333,255,2777
201509,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,731.7333333,2497.37439,2777.78,294,736.5333333,312,1988
201510,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,736.5333333,2404.3902,2623.73,302,632.8333333,294,2724
201511,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,632.8333333,2173.17837,2536.9425,286,606.6,302,2539
201512,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,606.6,2229.75043,2902.55,325,679.4767333,286,2680
201601,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,679.4767333,502.67005,533.31,333,784.2918333,325,609
201602,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,784.2918333,278.15,296.34,377,1065.091833,333,355
201603,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1065.091833,259.75028,268.44,400,1115.812107,377,557
201604,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1115.812107,661.67,725.76,287,834.5970067,400,2167
201605,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,834.5970067,1787.482,1972.8,167,456.5970067,287,1300
201606,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,456.5970067,2437.10061,2459.05114,123,491.4,167,2726
201607,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,491.4,2887.17865,2903.04965,240,588.6,123,3452
201608,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,588.6,2585.5854,2599.5684,481,642.6,240,2463
201609,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,642.6,2652.5964,2671.2994,538,648.9333333,481,2102
201610,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,648.9333333,2026.60262,2041.82462,532,513.5333333,538,1965
201611,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,513.5333333,1344.70024,1355.37924,340,582.1333333,532,1699
201612,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,582.1333333,818.36556,830.57856,345,743.4,340,2364
201701,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,743.4,210.029,210.501,309,932.2,345,474
201702,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,932.2,199.4898,205.4488,349,1026.6,309,250
201703,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1026.6,197.2852,199.1732,387,1138.7,349,213
201704,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1138.7,556.79036,558.20636,409,1622.5,387,326
201705,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1622.5,1653.72904,1666.23704,328,1404.2,409,1857
201706,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1404.2,2573.70438,2589.39838,229,1032.5,328,2644
201707,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1032.5,2552.48911,2568.77311,121,460.2,229,3434
201708,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,460.2,2096.28698,2108.38198,127,501.5,121,1785
201709,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,501.5,2030.05687,2044.15787,180,660.8,127,1786
201710,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,660.8,1880.43104,1891.11004,300,910.5666667,180,2066
201711,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,910.5666667,1361.9262,1372.7822,394,1146.566667,300,2108
201712,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1146.566667,1096.2904,1107.5594,385,990.57516,394,2155
201801,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,990.57516,345.3488,350.0688,340,819.47516,385,712
201802,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,819.47516,243.0854,247.2744,376,1057.441827,340,1204
201803,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1057.441827,319.4584,325.5354,380,1235.066667,376,3259
201804,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1235.066667,663.8859,664.3979,361,1298,380,377
201805,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1298,1474.7074,1477.2674,237,865.3333333,361,1911
201806,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,865.3333333,1773.52624,1780.18224,264,1019.52,237,5122
201807,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,1019.52,1702.03944,1702.87144,230,836.62,264,1675
201808,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,836.62,1807.5906,1809.7666,241,872.32,230,1325
201809,10CLPY-2000MM0-SC005,M,NEGRO,PTY,CPT,872.32,368.957,368.957,184,566,241,82
201501,10CLPY-2000MM0-SC007,M,AZUL,PTY,CPT,,25.29093,30.53,,,,11
